49,1,I,S,0,50,1,40,PLATINUM,55,55,1,3896,0000-00-00 00:00:00,0000-00-00 00:00:00
50,1,I,S,0,50,1,40,PLATINUM,56,56,1,3955,0000-00-00 00:00:00,0000-00-00 00:00:00
51,1,I,S,0,50,1,40,PLATINUM,57,57,1,4015,0000-00-00 00:00:00,0000-00-00 00:00:00
52,1,I,S,0,50,1,40,PLATINUM,58,58,1,4075,0000-00-00 00:00:00,0000-00-00 00:00:00
53,1,I,S,0,50,1,40,PLATINUM,59,59,1,4134,0000-00-00 00:00:00,0000-00-00 00:00:00
54,1,I,S,0,50,1,40,PLATINUM,60,60,1,4194,0000-00-00 00:00:00,0000-00-00 00:00:00
55,1,I,S,0,50,1,40,PLATINUM,61,61,1,4372,0000-00-00 00:00:00,0000-00-00 00:00:00
56,1,I,S,0,50,1,40,PLATINUM,62,62,1,4434,0000-00-00 00:00:00,0000-00-00 00:00:00
57,1,I,S,0,50,1,40,PLATINUM,63,63,1,4496,0000-00-00 00:00:00,0000-00-00 00:00:00
58,1,I,S,0,50,1,40,PLATINUM,64,64,1,4558,0000-00-00 00:00:00,0000-00-00 00:00:00
59,1,I,S,0,50,1,40,PLATINUM,65,65,1,4620,0000-00-00 00:00:00,0000-00-00 00:00:00
60,1,I,S,0,50,1,40,PLATINUM,66,66,1,4682,0000-00-00 00:00:00,0000-00-00 00:00:00
61,1,I,S,0,50,1,40,PLATINUM,67,67,1,4742,0000-00-00 00:00:00,0000-00-00 00:00:00
62,1,I,S,0,50,1,40,PLATINUM,68,68,1,4804,0000-00-00 00:00:00,0000-00-00 00:00:00
63,1,I,S,0,50,1,40,PLATINUM,69,69,1,4866,0000-00-00 00:00:00,0000-00-00 00:00:00
64,1,I,S,0,50,1,40,PLATINUM,70,70,1,4928,0000-00-00 00:00:00,0000-00-00 00:00:00
65,1,I,S,0,50,1,40,PLATINUM,71,71,1,4990,0000-00-00 00:00:00,0000-00-00 00:00:00
66,1,I,S,0,50,1,40,PLATINUM,72,72,1,5052,0000-00-00 00:00:00,0000-00-00 00:00:00
67,1,I,S,0,50,1,40,PLATINUM,73,73,1,5113,0000-00-00 00:00:00,0000-00-00 00:00:00
68,1,I,S,0,50,1,40,PLATINUM,74,74,1,5175,0000-00-00 00:00:00,0000-00-00 00:00:00
69,1,I,S,0,50,1,40,PLATINUM,75,75,1,5237,0000-00-00 00:00:00,0000-00-00 00:00:00
70,1,I,S,0,50,1,40,PLATINUM,76,76,1,5299,0000-00-00 00:00:00,0000-00-00 00:00:00
71,1,I,S,0,50,1,40,PLATINUM,77,77,1,5361,0000-00-00 00:00:00,0000-00-00 00:00:00
72,1,I,S,0,50,1,40,PLATINUM,78,78,1,5423,0000-00-00 00:00:00,0000-00-00 00:00:00
73,1,I,S,0,50,1,40,PLATINUM,79,79,1,5485,0000-00-00 00:00:00,0000-00-00 00:00:00
